match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home
18559,2022,2023-05-15,Leicester,Liverpool,away,Liverpool,Leicester,35,2,0,0,3,3,0,W,False
18560,2022,2023-05-13,Manchester United,Wolverhampton Wanderers,home,Manchester United,Wolverhampton Wanderers,93,2,0,2,0,2,0,W,True
18561,2022,2023-05-13,Southampton,Fulham,away,Fulham,Southampton,71,2,0,0,2,2,0,W,False
18563,2022,2023-05-21,Brighton,Southampton,home,Brighton,Southampton,39,2,0,3,1,3,1,W,True
18569,2022,2023-05-20,Tottenham,Brentford,away,Brentford,Tottenham,87,3,1,1,3,3,1,W,False
18570,2022,2023-05-21,West Ham,Leeds,home,West Ham,Leeds,93,3,1,3,1,3,1,W,True
18572,2022,2023-05-28,Arsenal,Wolverhampton Wanderers,home,Arsenal,Wolverhampton Wanderers,13,2,0,5,0,5,0,W,True
18573,2022,2023-05-28,Aston Villa,Brighton,home,Aston Villa,Brighton,25,2,0,2,1,2,1,W,True
18578,2022,2023-05-28,Leeds,Tottenham,away,Tottenham,Leeds,46,2,0,1,4,4,1,W,False
18579,2022,2023-05-28,Leicester,West Ham,home,Leicester,West Ham,61,2,0,2,1,2,1,W,True
18581,2022,2023-05-28,Southampton,Liverpool,away,Liverpool,Southampton,13,2,0,4,4,4,4,D,False
18581,2022,2023-05-28,Southampton,Liverpool,home,Southampton,Liverpool,63,4,2,4,4,4,4,D,True
21925,2023,2023-09-01,Luton,West Ham,away,West Ham,Luton,84,2,0,1,2,2,1,W,False
21927,2023,2023-09-02,Manchester City,Fulham,home,Manchester City,Fulham,57,3,1,5,1,5,1,W,True
21929,2023,2023-09-02,Burnley,Tottenham,away,Tottenham,Burnley,53,3,1,2,5,5,2,W,False
21931,2023,2023-09-02,Brighton,Newcastle United,home,Brighton,Newcastle United,64,2,0,3,1,3,1,W,True
21932,2023,2023-09-03,Crystal Palace,Wolverhampton Wanderers,home,Crystal Palace,Wolverhampton Wanderers,83,3,1,3,2,3,2,W,True
21933,2023,2023-09-03,Liverpool,Aston Villa,home,Liverpool,Aston Villa,21,2,0,3,0,3,0,W,True
21934,2023,2023-09-03,Arsenal,Manchester United,home,Arsenal,Manchester United,100,3,1,3,1,3,1,W,True
21935,2023,2023-09-16,Wolverhampton Wanderers,Liverpool,away,Liverpool,Wolverhampton Wanderers,90,3,1,1,3,3,1,W,False
21937,2023,2023-09-16,West Ham,Manchester City,away,Manchester City,West Ham,85,3,1,1,3,3,1,W,False
21938,2023,2023-09-16,Aston Villa,Crystal Palace,home,Aston Villa,Crystal Palace,100,3,1,3,1,3,1,W,True
21940,2023,2023-09-16,Manchester United,Brighton,away,Brighton,Manchester United,52,2,0,1,3,3,1,W,False
21946,2023,2023-09-23,Manchester City,Nottingham Forest,home,Manchester City,Nottingham Forest,13,2,0,2,0,2,0,W,True
21949,2023,2023-09-23,Brentford,Everton,away,Everton,Brentford,70,3,1,1,3,3,1,W,False
21951,2023,2023-09-24,Brighton,Bournemouth,home,Brighton,Bournemouth,76,3,1,3,1,3,1,W,True
21953,2023,2023-09-24,Liverpool,West Ham,home,Liverpool,West Ham,84,3,1,3,1,3,1,W,True
21954,2023,2023-09-24,Sheffield United,Newcastle United,away,Newcastle United,Sheffield United,30,2,0,0,8,8,0,W,False
21955,2023,2023-09-30,Aston Villa,Brighton,home,Aston Villa,Brighton,20,2,0,6,1,6,1,W,True
21956,2023,2023-09-30,Everton,Luton,away,Luton,Everton,30,2,0,1,2,2,1,W,False
21958,2023,2023-09-30,Newcastle United,Burnley,home,Newcastle United,Burnley,75,2,0,2,0,2,0,W,True
21959,2023,2023-09-30,Bournemouth,Arsenal,away,Arsenal,Bournemouth,43,2,0,0,4,4,0,W,False
21960,2023,2023-09-30,West Ham,Sheffield United,home,West Ham,Sheffield United,36,2,0,2,0,2,0,W,True
21964,2023,2023-10-02,Fulham,Chelsea,away,Chelsea,Fulham,18,2,0,0,2,2,0,W,False
21967,2023,2023-10-07,Burnley,Chelsea,away,Chelsea,Burnley,64,3,1,1,4,4,1,W,False
21969,2023,2023-10-07,Everton,Bournemouth,home,Everton,Bournemouth,36,2,0,3,0,3,0,W,True
21970,2023,2023-10-07,Fulham,Sheffield United,home,Fulham,Sheffield United,91,3,1,3,1,3,1,W,True
21976,2023,2023-10-22,Aston Villa,West Ham,home,Aston Villa,West Ham,50,2,0,4,1,4,1,W,True
21977,2023,2023-10-21,Brentford,Burnley,home,Brentford,Burnley,61,2,0,3,0,3,0,W,True
21978,2023,2023-10-21,Chelsea,Arsenal,home,Chelsea,Arsenal,47,2,0,2,2,2,2,D,True
21979,2023,2023-10-21,Liverpool,Everton,home,Liverpool,Everton,96,2,0,2,0,2,0,W,True
21980,2023,2023-10-21,Manchester City,Brighton,home,Manchester City,Brighton,18,2,0,2,1,2,1,W,True
21981,2023,2023-10-21,Newcastle United,Crystal Palace,home,Newcastle United,Crystal Palace,43,2,0,4,0,4,0,W,True
21982,2023,2023-10-21,Nottingham Forest,Luton,home,Nottingham Forest,Luton,75,2,0,2,2,2,2,D,True
21984,2023,2023-10-23,Tottenham,Fulham,home,Tottenham,Fulham,53,2,0,2,0,2,0,W,True
21986,2023,2023-10-28,Arsenal,Sheffield United,home,Arsenal,Sheffield United,49,2,0,5,0,5,0,W,True
21987,2023,2023-10-29,Aston Villa,Luton,home,Aston Villa,Luton,48,2,0,3,1,3,1,W,True
21989,2023,2023-10-28,Chelsea,Brentford,away,Brentford,Chelsea,95,2,0,0,2,2,0,W,False
21990,2023,2023-10-27,Crystal Palace,Tottenham,away,Tottenham,Crystal Palace,65,2,0,1,2,2,1,W,False
21991,2023,2023-10-29,Liverpool,Nottingham Forest,home,Liverpool,Nottingham Forest,34,2,0,3,0,3,0,W,True
21992,2023,2023-10-29,Manchester United,Manchester City,away,Manchester City,Manchester United,48,2,0,0,3,3,0,W,False
21996,2023,2023-11-04,Burnley,Crystal Palace,away,Crystal Palace,Burnley,93,2,0,0,2,2,0,W,False
22000,2023,2023-11-04,Manchester City,Bournemouth,home,Manchester City,Bournemouth,32,2,0,6,1,6,1,W,True
22002,2023,2023-11-05,Nottingham Forest,Aston Villa,home,Nottingham Forest,Aston Villa,46,2,0,2,0,2,0,W,True
22004,2023,2023-11-06,Tottenham,Chelsea,away,Chelsea,Tottenham,93,3,1,1,4,4,1,W,False
22005,2023,2023-11-11,Bournemouth,Newcastle United,home,Bournemouth,Newcastle United,72,2,0,2,0,2,0,W,True
22006,2023,2023-11-11,Arsenal,Burnley,home,Arsenal,Burnley,73,3,1,3,1,3,1,W,True
22007,2023,2023-11-12,Aston Villa,Fulham,home,Aston Villa,Fulham,41,2,0,3,1,3,1,W,True
22011,2023,2023-11-12,Liverpool,Brentford,home,Liverpool,Brentford,61,2,0,3,0,3,0,W,True
22017,2023,2023-11-26,Everton,Manchester United,away,Manchester United,Everton,55,2,0,0,3,3,0,W,False
22021,2023,2023-11-25,Newcastle United,Chelsea,home,Newcastle United,Chelsea,60,3,1,4,1,4,1,W,True
22022,2023,2023-11-25,Nottingham Forest,Brighton,away,Brighton,Nottingham Forest,57,3,1,2,3,3,2,W,False
22023,2023,2023-11-25,Sheffield United,Bournemouth,away,Bournemouth,Sheffield United,47,2,0,1,3,3,1,W,False
22026,2023,2023-12-02,Arsenal,Wolverhampton Wanderers,home,Arsenal,Wolverhampton Wanderers,12,2,0,2,1,2,1,W,True
22027,2023,2023-12-02,Brentford,Luton,home,Brentford,Luton,55,2,0,3,1,3,1,W,True
22028,2023,2023-12-02,Burnley,Sheffield United,home,Burnley,Sheffield United,28,2,0,5,0,5,0,W,True
22029,2023,2023-12-03,Chelsea,Brighton,home,Chelsea,Brighton,20,2,0,3,2,3,2,W,True
22037,2023,2023-12-07,Everton,Newcastle United,home,Everton,Newcastle United,85,2,0,3,0,3,0,W,True
22038,2023,2023-12-06,Fulham,Nottingham Forest,home,Fulham,Nottingham Forest,33,2,0,5,0,5,0,W,True
22040,2023,2023-12-06,Sheffield United,Liverpool,away,Liverpool,Sheffield United,93,2,0,0,2,2,0,W,False
22043,2023,2023-12-06,Crystal Palace,Bournemouth,away,Bournemouth,Crystal Palace,90,2,0,0,2,2,0,W,False
22048,2023,2023-12-10,Everton,Chelsea,home,Everton,Chelsea,91,2,0,2,0,2,0,W,True
22049,2023,2023-12-10,Fulham,West Ham,home,Fulham,West Ham,30,2,0,5,0,5,0,W,True
22051,2023,2023-12-09,Manchester United,Bournemouth,away,Bournemouth,Manchester United,67,2,0,0,3,3,0,W,False
22053,2023,2023-12-10,Tottenham,Newcastle United,home,Tottenham,Newcastle United,37,2,0,4,1,4,1,W,True
22056,2023,2023-12-17,Arsenal,Brighton,home,Arsenal,Brighton,86,2,0,2,0,2,0,W,True
22058,2023,2023-12-16,Burnley,Everton,away,Everton,Burnley,24,2,0,0,2,2,0,W,False
22059,2023,2023-12-16,Chelsea,Sheffield United,home,Chelsea,Sheffield United,60,2,0,2,0,2,0,W,True
22061,2023,2023-12-16,Manchester City,Crystal Palace,home,Manchester City,Crystal Palace,53,2,0,2,2,2,2,D,True
22062,2023,2023-12-16,Newcastle United,Fulham,home,Newcastle United,Fulham,63,2,0,3,0,3,0,W,True
22063,2023,2023-12-15,Nottingham Forest,Tottenham,away,Tottenham,Nottingham Forest,64,2,0,0,2,2,0,W,False
22064,2023,2023-12-17,West Ham,Wolverhampton Wanderers,home,West Ham,Wolverhampton Wanderers,31,2,0,3,0,3,0,W,True
22067,2023,2023-12-23,Fulham,Burnley,away,Burnley,Fulham,65,2,0,0,2,2,0,W,False
22071,2023,2023-12-23,Tottenham,Everton,home,Tottenham,Everton,17,2,0,2,1,2,1,W,True
22072,2023,2023-12-23,West Ham,Manchester United,home,West Ham,Manchester United,77,2,0,2,0,2,0,W,True
22073,2023,2023-12-24,Wolverhampton Wanderers,Chelsea,home,Wolverhampton Wanderers,Chelsea,92,2,0,2,1,2,1,W,True
22075,2023,2023-12-26,Bournemouth,Fulham,home,Bournemouth,Fulham,61,2,0,3,0,3,0,W,True
22076,2023,2023-12-28,Arsenal,West Ham,away,West Ham,Arsenal,54,2,0,0,2,2,0,W,False
22077,2023,2023-12-27,Brentford,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Brentford,13,2,0,1,4,4,1,W,False
22078,2023,2023-12-28,Brighton,Tottenham,home,Brighton,Tottenham,23,2,0,4,2,4,2,W,True
22079,2023,2023-12-26,Burnley,Liverpool,away,Liverpool,Burnley,89,2,0,0,2,2,0,W,False
22081,2023,2023-12-27,Everton,Manchester City,away,Manchester City,Everton,85,3,1,1,3,3,1,W,False
22082,2023,2023-12-26,Manchester United,Aston Villa,away,Aston Villa,Manchester United,25,2,0,3,2,2,3,L,False
22083,2023,2023-12-26,Newcastle United,Nottingham Forest,away,Nottingham Forest,Newcastle United,59,3,1,1,3,3,1,W,False
22086,2023,2023-12-30,Crystal Palace,Brentford,home,Crystal Palace,Brentford,57,3,1,3,1,3,1,W,True
22088,2023,2024-01-01,Liverpool,Newcastle United,home,Liverpool,Newcastle United,77,3,1,4,2,4,2,W,True
22089,2023,2023-12-30,Luton,Chelsea,away,Chelsea,Luton,36,2,0,2,3,3,2,W,False
22090,2023,2023-12-30,Manchester City,Sheffield United,home,Manchester City,Sheffield United,60,2,0,2,0,2,0,W,True
22092,2023,2023-12-31,Tottenham,Bournemouth,home,Tottenham,Bournemouth,70,2,0,3,1,3,1,W,True
22094,2023,2023-12-30,Wolverhampton Wanderers,Everton,home,Wolverhampton Wanderers,Everton,52,2,0,3,0,3,0,W,True
22102,2023,2024-01-21,Bournemouth,Liverpool,away,Liverpool,Bournemouth,69,2,0,0,4,4,0,W,False
22103,2023,2024-01-20,Arsenal,Crystal Palace,home,Arsenal,Crystal Palace,36,2,0,5,0,5,0,W,True
22105,2023,2024-01-30,Aston Villa,Newcastle United,away,Newcastle United,Aston Villa,35,2,0,1,3,3,1,W,False
22107,2023,2024-01-30,Luton,Brighton,home,Luton,Brighton,2,2,0,4,0,4,0,W,True
22108,2023,2024-01-30,Nottingham Forest,Arsenal,away,Arsenal,Nottingham Forest,71,2,0,1,2,2,1,W,False
22109,2023,2024-01-31,Tottenham,Brentford,home,Tottenham,Brentford,55,3,1,3,2,3,2,W,True
22111,2023,2024-02-01,Wolverhampton Wanderers,Manchester United,away,Manchester United,Wolverhampton Wanderers,21,2,0,3,4,4,3,W,False
22113,2023,2024-01-31,Liverpool,Chelsea,home,Liverpool,Chelsea,38,2,0,4,1,4,1,W,True
22114,2023,2024-01-31,Manchester City,Burnley,home,Manchester City,Burnley,21,2,0,3,1,3,1,W,True
22116,2023,2024-02-04,Arsenal,Liverpool,home,Arsenal,Liverpool,91,3,1,3,1,3,1,W,True
22117,2023,2024-02-05,Brentford,Manchester City,away,Manchester City,Brentford,69,3,1,1,3,3,1,W,False
22118,2023,2024-02-03,Brighton,Crystal Palace,home,Brighton,Crystal Palace,32,2,0,4,1,4,1,W,True
22119,2023,2024-02-03,Burnley,Fulham,away,Fulham,Burnley,20,2,0,2,2,2,2,D,False
22120,2023,2024-02-04,Chelsea,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Chelsea,62,3,1,2,4,4,2,W,False
22122,2023,2024-02-04,Manchester United,West Ham,home,Manchester United,West Ham,48,2,0,3,0,3,0,W,True
22123,2023,2024-02-03,Newcastle United,Luton,away,Luton,Newcastle United,61,4,2,4,4,4,4,D,False
22124,2023,2024-02-03,Sheffield United,Aston Villa,away,Aston Villa,Sheffield United,15,2,0,0,5,5,0,W,False
22126,2023,2024-02-12,Crystal Palace,Chelsea,away,Chelsea,Crystal Palace,93,3,1,1,3,3,1,W,False
22127,2023,2024-02-10,Fulham,Bournemouth,home,Fulham,Bournemouth,35,2,0,3,1,3,1,W,True
22128,2023,2024-02-10,Liverpool,Burnley,home,Liverpool,Burnley,78,3,1,3,1,3,1,W,True
22129,2023,2024-02-10,Luton,Sheffield United,away,Sheffield United,Luton,35,2,0,1,3,3,1,W,False
22130,2023,2024-02-10,Manchester City,Everton,home,Manchester City,Everton,84,2,0,2,0,2,0,W,True
22133,2023,2024-02-11,West Ham,Arsenal,away,Arsenal,West Ham,40,2,0,0,6,6,0,W,False
22134,2023,2024-02-10,Wolverhampton Wanderers,Brentford,away,Brentford,Wolverhampton Wanderers,76,2,0,0,2,2,0,W,False
22135,2023,2024-02-17,Brentford,Liverpool,away,Liverpool,Brentford,54,2,0,1,4,4,1,W,False
22136,2023,2024-02-17,Burnley,Arsenal,away,Arsenal,Burnley,40,2,0,0,5,5,0,W,False
22138,2023,2024-02-17,Fulham,Aston Villa,away,Aston Villa,Fulham,55,2,0,1,2,2,1,W,False
22139,2023,2024-02-18,Luton,Manchester United,away,Manchester United,Luton,6,2,0,1,2,2,1,W,False
22142,2023,2024-02-17,Nottingham Forest,West Ham,home,Nottingham Forest,West Ham,94,2,0,2,0,2,0,W,True
22143,2023,2024-02-18,Sheffield United,Brighton,away,Brighton,Sheffield United,23,2,0,0,5,5,0,W,False
22146,2023,2024-02-24,Arsenal,Newcastle United,home,Arsenal,Newcastle United,23,2,0,4,1,4,1,W,True
22147,2023,2024-02-24,Aston Villa,Nottingham Forest,home,Aston Villa,Nottingham Forest,28,2,0,4,2,4,2,W,True
22149,2023,2024-05-02,Chelsea,Tottenham,home,Chelsea,Tottenham,71,2,0,2,0,2,0,W,True
22150,2023,2024-02-24,Crystal Palace,Burnley,home,Crystal Palace,Burnley,71,2,0,3,0,3,0,W,True
22151,2023,2024-02-21,Liverpool,Luton,home,Liverpool,Luton,70,3,1,4,1,4,1,W,True
22153,2023,2024-02-26,West Ham,Brentford,home,West Ham,Brentford,6,2,0,4,2,4,2,W,True
22156,2023,2024-03-03,Burnley,Bournemouth,away,Bournemouth,Burnley,87,2,0,0,2,2,0,W,False
22157,2023,2024-03-02,Everton,West Ham,away,West Ham,Everton,94,3,1,1,3,3,1,W,False
22158,2023,2024-03-02,Fulham,Brighton,home,Fulham,Brighton,31,2,0,3,0,3,0,W,True
22159,2023,2024-03-02,Luton,Aston Villa,away,Aston Villa,Luton,37,2,0,2,3,3,2,W,False
22160,2023,2024-03-03,Manchester City,Manchester United,home,Manchester City,Manchester United,90,3,1,3,1,3,1,W,True
22161,2023,2024-03-02,Newcastle United,Wolverhampton Wanderers,home,Newcastle United,Wolverhampton Wanderers,32,2,0,3,0,3,0,W,True
22163,2023,2024-03-04,Sheffield United,Arsenal,away,Arsenal,Sheffield United,12,2,0,0,6,6,0,W,False
22164,2023,2024-03-02,Tottenham,Crystal Palace,home,Tottenham,Crystal Palace,87,3,1,3,1,3,1,W,True
22165,2023,2024-03-09,Bournemouth,Sheffield United,away,Sheffield United,Bournemouth,63,2,0,2,2,2,2,D,False
22167,2023,2024-03-10,Aston Villa,Tottenham,away,Tottenham,Aston Villa,52,2,0,0,4,4,0,W,False
22169,2023,2024-03-11,Chelsea,Newcastle United,home,Chelsea,Newcastle United,75,3,1,3,2,3,2,W,True
22172,2023,2024-03-09,Manchester United,Everton,home,Manchester United,Everton,35,2,0,2,0,2,0,W,True
22173,2023,2024-03-10,West Ham,Burnley,away,Burnley,West Ham,45,2,0,2,2,2,2,D,False
22174,2023,2024-03-09,Wolverhampton Wanderers,Fulham,home,Wolverhampton Wanderers,Fulham,66,2,0,2,1,2,1,W,True
22175,2023,2024-04-23,Arsenal,Chelsea,home,Arsenal,Chelsea,51,2,0,5,0,5,0,W,True
22176,2023,2024-04-25,Brighton,Manchester City,away,Manchester City,Brighton,25,2,0,0,4,4,0,W,False
22177,2023,2024-03-16,Burnley,Brentford,home,Burnley,Brentford,61,2,0,2,1,2,1,W,True
22178,2023,2024-04-24,Crystal Palace,Newcastle United,home,Crystal Palace,Newcastle United,87,2,0,2,0,2,0,W,True
22179,2023,2024-04-24,Everton,Liverpool,home,Everton,Liverpool,57,2,0,2,0,2,0,W,True
22180,2023,2024-03-16,Fulham,Tottenham,home,Fulham,Tottenham,48,2,0,3,0,3,0,W,True
22182,2023,2024-04-24,Manchester United,Sheffield United,home,Manchester United,Sheffield United,84,4,2,4,2,4,2,W,True
22186,2023,2024-03-30,Aston Villa,Wolverhampton Wanderers,home,Aston Villa,Wolverhampton Wanderers,64,2,0,2,0,2,0,W,True
22191,2023,2024-03-30,Newcastle United,West Ham,away,West Ham,Newcastle United,54,3,1,4,3,3,4,L,False
22193,2023,2024-03-30,Sheffield United,Fulham,home,Sheffield United,Fulham,69,3,1,3,3,3,3,D,True
22196,2023,2024-04-03,Arsenal,Luton,home,Arsenal,Luton,43,2,0,2,0,2,0,W,True
22198,2023,2024-04-02,Nottingham Forest,Fulham,home,Nottingham Forest,Fulham,18,2,0,3,1,3,1,W,True
22201,2023,2024-04-04,Chelsea,Manchester United,home,Chelsea,Manchester United,18,2,0,4,3,4,3,W,True
22203,2023,2024-04-04,Liverpool,Sheffield United,home,Liverpool,Sheffield United,89,3,1,3,1,3,1,W,True
22204,2023,2024-04-03,Manchester City,Aston Villa,home,Manchester City,Aston Villa,61,3,1,4,1,4,1,W,True
22205,2023,2024-04-06,Aston Villa,Brentford,home,Aston Villa,Brentford,45,2,0,3,3,3,3,D,True
22206,2023,2024-04-06,Brighton,Arsenal,away,Arsenal,Brighton,61,2,0,0,3,3,0,W,False
22207,2023,2024-04-06,Crystal Palace,Manchester City,away,Manchester City,Crystal Palace,65,3,1,2,4,4,2,W,False
22213,2023,2024-04-07,Tottenham,Nottingham Forest,home,Tottenham,Nottingham Forest,57,3,1,3,1,3,1,W,True
22216,2023,2024-04-14,Arsenal,Aston Villa,away,Aston Villa,Arsenal,86,2,0,0,2,2,0,W,False
22217,2023,2024-04-13,Brentford,Sheffield United,home,Brentford,Sheffield United,92,2,0,2,0,2,0,W,True
22219,2023,2024-04-15,Chelsea,Everton,home,Chelsea,Everton,17,2,0,6,0,6,0,W,True
22221,2023,2024-04-13,Manchester City,Luton,home,Manchester City,Luton,63,2,0,5,1,5,1,W,True
22222,2023,2024-04-13,Newcastle United,Tottenham,home,Newcastle United,Tottenham,31,2,0,4,0,4,0,W,True
22224,2023,2024-04-14,West Ham,Fulham,away,Fulham,West Ham,71,2,0,0,2,2,0,W,False
22225,2023,2024-04-21,Aston Villa,Bournemouth,home,Aston Villa,Bournemouth,77,3,1,3,1,3,1,W,True
22226,2023,2024-05-15,Brighton,Chelsea,away,Chelsea,Brighton,63,2,0,1,2,2,1,W,False
22227,2023,2024-04-21,Crystal Palace,West Ham,home,Crystal Palace,West Ham,15,2,0,5,2,5,2,W,True
22228,2023,2024-04-21,Everton,Nottingham Forest,home,Everton,Nottingham Forest,75,2,0,2,0,2,0,W,True
22229,2023,2024-04-21,Fulham,Liverpool,away,Liverpool,Fulham,71,3,1,1,3,3,1,W,False
22230,2023,2024-04-20,Luton,Brentford,away,Brentford,Luton,45,2,0,1,5,5,1,W,False
22231,2023,2024-05-15,Manchester United,Newcastle United,home,Manchester United,Newcastle United,83,3,1,3,2,3,2,W,True
22232,2023,2024-04-20,Sheffield United,Burnley,away,Burnley,Sheffield United,39,2,0,1,4,4,1,W,False
22233,2023,2024-05-14,Tottenham,Manchester City,away,Manchester City,Tottenham,90,2,0,0,2,2,0,W,False
22234,2023,2024-04-20,Wolverhampton Wanderers,Arsenal,away,Arsenal,Wolverhampton Wanderers,94,2,0,0,2,2,0,W,False
22235,2023,2024-04-28,Bournemouth,Brighton,home,Bournemouth,Brighton,51,2,0,3,0,3,0,W,True
22236,2023,2024-04-27,Aston Villa,Chelsea,home,Aston Villa,Chelsea,41,2,0,2,2,2,2,D,True
22240,2023,2024-04-27,Newcastle United,Sheffield United,home,Newcastle United,Sheffield United,60,3,1,5,1,5,1,W,True
22241,2023,2024-04-28,Tottenham,Arsenal,away,Arsenal,Tottenham,26,2,0,2,3,3,2,W,False
22242,2023,2024-04-28,Nottingham Forest,Manchester City,away,Manchester City,Nottingham Forest,70,2,0,0,2,2,0,W,False
22244,2023,2024-04-27,Wolverhampton Wanderers,Luton,home,Wolverhampton Wanderers,Luton,49,2,0,2,1,2,1,W,True
22245,2023,2024-05-04,Arsenal,Bournemouth,home,Arsenal,Bournemouth,69,2,0,3,0,3,0,W,True
22248,2023,2024-05-04,Burnley,Newcastle United,away,Newcastle United,Burnley,34,2,0,1,4,4,1,W,False
22249,2023,2024-05-05,Chelsea,West Ham,home,Chelsea,West Ham,29,2,0,5,0,5,0,W,True
22250,2023,2024-05-06,Crystal Palace,Manchester United,home,Crystal Palace,Manchester United,39,2,0,4,0,4,0,W,True
22251,2023,2024-05-05,Liverpool,Tottenham,home,Liverpool,Tottenham,44,2,0,4,2,4,2,W,True
22253,2023,2024-05-04,Manchester City,Wolverhampton Wanderers,home,Manchester City,Wolverhampton Wanderers,34,2,0,5,1,5,1,W,True
22254,2023,2024-05-04,Sheffield United,Nottingham Forest,away,Nottingham Forest,Sheffield United,64,3,1,1,3,3,1,W,False
22256,2023,2024-05-13,Aston Villa,Liverpool,away,Liverpool,Aston Villa,47,3,1,3,3,3,3,D,False
22258,2023,2024-05-11,Fulham,Manchester City,away,Manchester City,Fulham,58,2,0,0,4,4,0,W,False
22263,2023,2024-05-11,West Ham,Luton,home,West Ham,Luton,75,3,1,3,1,3,1,W,True
22264,2023,2024-05-11,Wolverhampton Wanderers,Crystal Palace,away,Crystal Palace,Wolverhampton Wanderers,27,2,0,1,3,3,1,W,False
22266,2023,2024-05-19,Brentford,Newcastle United,away,Newcastle United,Brentford,35,2,0,2,4,4,2,W,False
22267,2023,2024-05-19,Brighton,Manchester United,away,Manchester United,Brighton,87,2,0,0,2,2,0,W,False
22268,2023,2024-05-19,Burnley,Nottingham Forest,away,Nottingham Forest,Burnley,13,2,0,1,2,2,1,W,False
22269,2023,2024-05-19,Chelsea,Bournemouth,home,Chelsea,Bournemouth,47,2,0,2,1,2,1,W,True
22270,2023,2024-05-19,Crystal Palace,Aston Villa,home,Crystal Palace,Aston Villa,38,2,0,5,0,5,0,W,True
22271,2023,2024-05-19,Liverpool,Wolverhampton Wanderers,home,Liverpool,Wolverhampton Wanderers,39,2,0,2,0,2,0,W,True
22272,2023,2024-05-19,Luton,Fulham,away,Fulham,Luton,48,3,1,2,4,4,2,W,False
22273,2023,2024-05-19,Manchester City,West Ham,home,Manchester City,West Ham,17,2,0,3,1,3,1,W,True
22274,2023,2024-05-19,Sheffield United,Tottenham,away,Tottenham,Sheffield United,58,2,0,0,3,3,0,W,False
22275,2023,2023-08-11,Burnley,Manchester City,away,Manchester City,Burnley,35,2,0,0,3,3,0,W,False
22276,2023,2023-08-12,Arsenal,Nottingham Forest,home,Arsenal,Nottingham Forest,31,2,0,2,1,2,1,W,True
22278,2023,2023-08-12,Brighton,Luton,home,Brighton,Luton,70,2,0,4,1,4,1,W,True
22281,2023,2023-08-12,Newcastle United,Aston Villa,home,Newcastle United,Aston Villa,57,3,1,5,1,5,1,W,True
22286,2023,2023-08-19,Wolverhampton Wanderers,Brighton,away,Brighton,Wolverhampton Wanderers,45,2,0,1,4,4,1,W,False
22287,2023,2023-08-19,Fulham,Brentford,away,Brentford,Fulham,65,2,0,0,3,3,0,W,False
22288,2023,2023-08-19,Liverpool,Bournemouth,home,Liverpool,Bournemouth,61,3,1,3,1,3,1,W,True
22290,2023,2023-08-19,Tottenham,Manchester United,home,Tottenham,Manchester United,82,2,0,2,0,2,0,W,True
22292,2023,2023-08-20,Aston Villa,Everton,home,Aston Villa,Everton,23,2,0,4,0,4,0,W,True
22293,2023,2023-08-20,West Ham,Chelsea,home,West Ham,Chelsea,94,3,1,3,1,3,1,W,True
22295,2023,2023-08-25,Chelsea,Luton,home,Chelsea,Luton,67,2,0,3,0,3,0,W,True
22296,2023,2023-08-26,Bournemouth,Tottenham,away,Tottenham,Bournemouth,62,2,0,0,2,2,0,W,False
22300,2023,2023-08-26,Manchester United,Nottingham Forest,away,Nottingham Forest,Manchester United,3,2,0,3,2,2,3,L,False
22301,2023,2023-08-26,Brighton,West Ham,away,West Ham,Brighton,57,2,0,1,3,3,1,W,False
